77552	0.1540287253542634	0.1019172036850396	11	30	9	0	0	1	211	2	266	2
270828	0.1762716454432003	-0.5	1	23	0	0	0	0	0	0	0	0
7856	0.11549493211307614	-0.312181661744958	5	33	2	1	0	2	206	0	219	0
92864	0.1762716454432003	-0.3400793650793651	1	32	0	0	0	0	5	0	5	0
8292	0.5460117307298256	0.011197719815872031	5	28	5	0	0	0	177	1	230	1
8992	0.1762716454432003	-0.052291666666666625	1	26	0	0	0	0	12	0	15	0
20420	0.09580355035112723	0.07554972208504158	5	36	1	0	0	1	60	0	73	0
8140	0.1762716454432003	0.23738424190761448	4	30	2	0	0	0	78	1	95	1
8516	0.6459006179135328	-0.07979068511504495	9	33	11	0	0	2	220	3	296	4
419784	0.1762716454432003	-0.46597222222222223	1	20	0	0	0	0	3	0	3	0
101652	0.37393543476827545	0.2668564919140764	6	28	7	0	0	1	142	0	175	0
10108	0.3620921332497205	0.017878942932792574	5	27	3	0	0	0	103	0	137	0
9164	0.5781103112334292	0.04109255048805038	6	24	4	0	0	0	115	1	163	1
241564	0.1762716454432003	-0.39375	1	21	0	0	0	0	10	0	10	0
415748	0.1762716454432003	0.2173702079170829	2	19	0	0	0	0	60	0	69	0
234408	0.1762716454432003	0.001851851851851852	3	21	1	0	0	0	5	0	6	0
274488	0.1762716454432003	0.03227902982356702	4	25	3	0	0	2	40	1	51	1
25604	0.1762716454432003	-0.08922685185185181	1	27	0	1	0	0	17	0	25	0
8624	0.1762716454432003	-0.11283078002244665	2	27	1	0	0	0	30	0	39	0
8653	0.565225544837103	-0.023894540566902545	23	25	20	2	0	4	754	1	908	1
25413	0.525396665854799	-0.17535888815434197	23	27	22	8	0	25	346	12	451	14
14853	0.09007029337070442	-0.44694849918185225	17	32	9	0	0	0	447	1	602	1
167145	0.8520692206774934	0.06930245113306166	23	23	23	2	0	8	1054	11	1251	11
8013	0.477817881335424	-0.04734117835109786	23	28	12	2	0	5	415	11	634	11
14869	0.24748145120748627	-0.37176014325535983	17	25	20	1	0	5	696	5	839	5
7945	0.3186282076848299	0.303241552428418	16	27	10	3	0	7	181	3	213	3
12829	0.32114626422706755	-0.049378394374354484	22	31	14	9	0	13	152	3	226	3
8317	0.727182996612728	-0.04891138401689055	19	32	18	5	0	12	1393	5	1564	5
9097	0.6215130860388998	-0.0725296968923379	22	26	19	0	0	6	754	0	900	0
3657	0.08177429979434576	-0.14131581750026873	15	31	10	2	0	6	108	0	145	0
38021	0.49777781852319564	-0.15516978171213108	22	27	17	5	0	18	1295	19	1584	19
8277	0.6489215687198685	-0.02073533376511094	20	28	12	0	0	0	1256	4	1409	4
8325	0.8380426048827317	0.33552097653467117	17	30	9	13	0	25	329	11	395	11
265673	0.04022934949306757	-0.36806909675712907	20	23	2	1	0	6	413	5	469	5
8433	0.2300368594216328	-0.3394048695142232	17	32	8	1	0	1	399	7	566	7
25553	0.494681115787424	0.10005041904947365	22	28	10	1	0	2	1420	2	1637	2
105333	0.13374416061976566	0.09922171867204536	23	29	6	3	0	10	418	11	520	11
9433	0.4820960805166399	-0.07527256987219788	19	25	17	0	0	2	445	0	579	0
3429	0.2720310399696692	-0.07945665521065304	23	26	2	0	0	0	443	0	512	0
93	0.6615575082472158	0.10198403110687726	21	27	9	1	0	10	340	7	461	7
8125	0.3370058158539058	-0.015326690534486265	22	29	15	1	0	2	741	0	885	0
38093	0.026850618096582457	0.007094437130757903	11	24	3	2	1	3	48	0	59	0
8425	0.2986287197306666	-0.13526725435949205	11	31	0	0	0	0	153	0	193	1
62389	0.5517603352635669	0.05783191888851896	22	27	14	4	0	4	946	5	1166	5
8221	0.5412130211234353	-0.03181338976805004	14	28	19	0	0	1	415	1	572	1
303357	0.10774777552563976	0.040915227934227694	7	21	7	0	0	2	176	1	215	1
127537	0.5400834826413657	0.11595448879031728	20	27	41	4	0	4	681	0	812	0
279709	0.1762716454432003	0.03623233616091512	4	21	4	0	0	1	39	0	50	0
173	0.3485475915951328	0.004674889655685688	18	27	19	1	0	8	250	3	340	3
8245	0.27208973226579064	0.10282357556904659	14	35	5	0	0	1	405	0	499	0
8553	0.5363502656884302	0.09540771356604089	16	30	14	0	0	0	536	0	622	0
7905	0.0365667090665016	-0.38357669321709037	21	25	23	10	0	27	257	6	363	6
8561	0.23765997856320636	-0.1544695581704441	13	31	16	1	0	0	416	4	486	4
8301	0.36706755307770594	-0.047428182943321184	14	31	1	0	0	0	184	0	250	0
8313	0.5297951438600705	0.021907383683635095	21	33	23	0	0	0	542	4	727	4
7941	0.03658551352445268	-0.10079051202857572	16	30	11	2	0	8	167	3	213	3
379209	0.06511724567924936	-0.08877115114919466	11	19	2	0	0	0	127	0	158	0
8249	0.026686058998054187	-0.06080586010977835	9	30	11	3	0	5	184	0	212	0
134513	0.2798618125758408	0.1981393935673818	20	22	10	7	0	10	317	9	396	9
8717	0.16925393437173217	-0.882217649881834	21	24	22	18	0	45	262	7	355	7
136441	0.5172835311700444	0.1432493197517477	17	25	14	2	0	4	582	5	734	5
8833	0.4277249001930947	-0.04140096011868227	17	24	8	2	0	7	464	1	542	1
25381	0.4149534383609215	0.056583480580720213	21	31	0	0	0	0	405	0	457	0
339789	0.1489545711206938	0.06514491352253511	17	22	23	1	0	6	493	3	605	3
70389	0.11984856222791879	-0.399136214302986	16	26	9	0	0	2	541	6	730	6
77557	0.03542964785640609	-0.1835150699896852	10	33	10	0	0	0	75	5	108	5
7885	0.6168687225972292	0.025863452319448976	19	28	14	0	0	1	730	8	885	8
20857	0.019713165199939316	0.0008114328006674949	20	26	13	2	0	3	83	2	122	3
297733	0.3108671768547097	0.2881836653854215	5	23	0	0	0	0	49	0	62	0
61941	0.23106667911178957	-0.011258130917992687	19	30	0	0	0	0	202	0	277	0
8953	0.554984425054352	0.27126550706514946	16	28	11	5	0	13	117	0	138	0
288865	0.04477535159615448	-0.04182290412681279	10	22	3	0	0	1	51	0	64	0
20505	0.171666848136717	0.1004398380069291	6	28	7	1	0	1	39	1	55	1
20593	0.06708956945373554	0.04867155215468745	17	27	6	1	0	3	268	3	300	3
346101	0.7376043787232547	0.07682074067896028	8	19	6	1	0	3	316	5	420	5
25393	0.5223641107899132	-0.11596701083830974	17	29	12	1	0	2	885	0	964	0
7929	0.13292495299562707	-0.4148537521182964	21	28	28	1	0	1	886	4	1037	4
120353	0.8117743003121987	0.13935084001889886	21	26	11	17	0	41	431	4	544	5
5281	0.07872266950234838	-0.5534493645258323	17	30	10	0	0	0	356	3	477	3
9285	0.33505772857381005	-0.1550783501796445	20	31	3	1	0	3	733	7	929	7
9277	0.7463679373709511	-0.053706407621336605	19	27	13	2	0	4	519	0	642	0
8285	0.26910056200757176	-0.1708509943210884	21	28	27	0	0	1	537	2	672	2
9637	0.11940819802752245	-0.13726211765505975	18	26	24	2	0	9	271	9	358	9
9293	0.015726232025411045	-0.19195420911808594	15	31	7	0	0	4	321	3	404	3
3577	0.347007206100138	0.0004915600722253943	20	28	26	3	0	11	244	2	326	2
68085	0.4368849139288558	0.031193761347281745	21	27	25	2	0	3	567	0	692	0
245813	0.030510653819372766	-0.0014651335478742498	10	22	3	0	0	1	26	0	48	0
8501	0.39739158407596537	-0.18270914517614872	19	25	17	0	0	1	471	3	608	3
355937	0.5204747898307744	0.01765521338191267	11	21	11	0	0	2	294	1	397	1
332605	0.28202047051703855	0.09721674691315563	15	21	12	2	0	4	247	3	303	3
4365	0.18841044183075983	-0.20119007071610584	11	29	15	0	0	1	399	0	445	0
3413	0.21635747785477072	0.168112543763864	17	28	18	0	0	1	547	3	630	3
8945	0.6374997619863462	0.046131167726639166	14	27	8	0	0	0	629	8	787	8
8625	0.43228717213776846	0.14695927586724705	16	27	15	0	0	6	401	5	508	5
70965	0.1762716454432003	0.12561432926829286	1	25	1	1	0	1	28	2	37	2
37725	0.3462409986188242	0.013827732328540232	18	28	14	2	0	3	354	1	436	1
280157	0.1762716454432003	-0.46703993055555554	1	26	1	0	0	0	0	0	2	0
8677	0.38019999798364384	-0.05882443173914126	15	28	11	1	0	9	178	2	274	2
7989	0.20244348717391683	0.11492895020104271	13	28	16	1	0	4	290	0	360	0
8049	0.1762716454432003	-0.0653827007321631	2	29	1	0	0	0	43	0	58	0
77541	0.1762716454432003	0.1380803963548529	3	35	1	0	0	0	32	0	35	0
3361	0.7544826380541818	0.01907924663314886	19	29	24	7	0	22	607	21	816	22
8005	0.6264185653339227	0.1608340956502604	5	34	6	1	0	1	160	0	195	0
8925	-0.0006117222952547884	-0.028139225581720263	7	28	0	0	0	0	14	0	20	0
91381	0.5213848017496794	0.3632842483559068	17	26	12	2	0	7	161	4	203	4
25537	0.19616275067715422	0.15489922374631104	15	28	13	0	0	1	386	4	458	4
7853	0.5861103415908971	0.035781119512997894	19	28	11	0	0	1	483	3	625	3
22889	0.09378523143813414	-0.06790338878055921	13	26	3	1	0	6	229	1	297	1
70085	0.3266845134001149	0.2704246742114902	9	27	2	0	0	0	301	0	322	0
8889	0.1820231795075936	-0.2880536434897308	14	31	19	0	0	1	376	1	443	1
3557	0.1762716454432003	-0.46547430860136463	2	32	0	0	0	0	43	1	54	1
38377	0.01368649625334826	-0.1692596694469876	19	29	19	5	0	7	164	1	222	1
25865	0.0499538692667235	0.01244396955980124	13	30	3	2	0	4	41	1	62	1
8897	0.5760144610877356	0.04433572568252486	14	29	15	0	0	0	488	1	546	1
252365	0.5458699509525717	0.04093016342386391	18	24	17	0	0	0	458	3	595	3
25785	0.6652710232158399	-0.01584180239008892	10	25	16	1	0	3	362	3	451	3
286825	0.5540010530545811	-0.005570129082844932	14	21	13	0	0	0	310	4	426	4
7957	0.1762716454432003	0.20249732905982906	3	33	0	0	0	0	55	1	66	1
25885	0.1762716454432003	-0.0025317706063906487	4	27	1	1	0	1	72	0	86	0
8745	0.1762716454432003	0.13443209876543208	3	36	0	0	0	0	40	0	42	0
13745	0.1762716454432003	-0.4290222222222222	1	25	1	0	0	0	4	0	8	0
15301	0.1762716454432003	-0.4275925925925926	1	32	0	0	0	0	2	0	3	0
261	0.1762716454432003	-0.21448962929128193	3	28	1	1	0	1	44	0	58	0
7873	0.6386535506602482	-0.20095820815335774	12	26	12	1	0	3	442	0	497	0
11669	0.9815379645727397	-0.2216844516150972	13	26	18	6	0	13	114	2	147	2
8981	0.23264015530289112	-0.21947554247348372	5	23	7	2	0	2	109	1	130	1
7961	0.40387947375459937	0.12480748182037293	6	32	3	0	0	0	119	2	165	2
8761	0.1762716454432003	0.1864895908937018	3	31	0	0	0	0	73	0	86	0
337225	0.1762716454432003	0.15252977707623627	4	22	1	0	0	1	23	0	37	0
189821	0.5715587757502387	-0.04305757764566098	8	27	14	0	0	0	231	2	283	2
20441	0.1748141222949002	0.11949026147214294	9	26	9	0	0	1	138	1	160	1
279717	0.47690155267664364	0.10912880006996906	7	20	6	0	0	0	275	2	318	2
61961	0.1762716454432003	0.1202003600823045	3	30	0	0	0	0	24	0	29	0
447205	0.1762716454432003	-0.4640298032407407	1	18	1	0	0	0	7	0	8	0
7882	0.5476098898931087	-0.01719569748092853	23	36	0	0	0	0	397	0	450	0
265366	0.564181657469717	0.08766144667553877	23	21	42	0	0	4	855	2	1057	2
26150	0.5553980825657238	-0.02009236642261325	23	27	16	7	0	20	571	6	724	6
26010	0.0538242928865651	-0.13033248501805492	15	31	7	4	0	6	83	1	111	1
7870	0.1274296061555756	-0.7817055464279832	16	27	22	3	0	15	678	5	797	5
217078	0.5220317061239187	0.0776855992212166	5	23	4	0	0	0	116	0	140	0
283142	0.022014885245255494	-0.056653366106326486	22	22	4	3	0	8	277	7	364	7
8086	0.36015189685360893	-0.01949508613331674	22	28	28	0	0	1	975	1	1115	1
15526	0.43523948474035906	0.10378627330534407	22	27	19	4	0	6	533	4	689	4
70086	0.7103985591177484	0.017168356422423425	21	30	16	4	0	8	1749	2	1862	2
340386	0.11012440523121356	-0.17671876614350138	18	21	17	8	0	23	286	4	352	4
3278	0.0789000119281922	-0.49689502502626404	19	37	16	0	0	0	640	4	783	4
61390	0.45284065006792035	0.031463501479164546	22	26	0	0	0	0	321	0	384	0
64966	0.5380462713809993	0.025660618119674017	12	31	5	0	0	0	332	4	435	4
466	0.3936532138853006	-0.04959993161051007	22	26	22	0	0	4	727	1	887	1
71654	0.3680018078624257	-0.10881608560295003	22	24	0	0	0	0	452	0	483	0
25950	0.7371832852742498	0.41288575776774233	21	26	16	2	0	10	520	4	644	4
8242	0.6681998020946895	0.008151949508956147	21	26	24	0	0	5	702	1	831	1
11066	0.5736707926785266	0.31508816221425234	20	23	25	14	0	20	611	12	710	13
77502	0.1762716454432003	-0.265097106092437	4	31	0	0	0	0	43	0	52	0
3350	0.43093722875789736	0.012097416466010147	20	31	15	1	0	8	1020	11	1221	12
11294	0.5042189384144765	0.03518649810067759	15	29	20	2	0	7	201	0	290	0
8186	0.10470894185099877	-0.46454653480799013	17	31	13	1	0	6	451	0	543	0
214654	0.21882758523206125	0.09734373562659064	15	23	14	4	0	10	120	3	161	3
454	0.15975327511618273	-0.0580685646448246	12	27	12	0	0	0	185	0	262	0
11078	0.3712744419688064	0.13489589491108717	18	26	17	0	0	2	503	7	686	7
8422	0.437258846076455	-0.09105585157833102	16	25	24	4	0	14	193	7	293	7
8142	0.001228266690706486	-0.012589733579741481	10	32	16	0	0	2	199	0	228	0
56038	0.47986302328610103	0.0538650369502327	22	29	0	0	0	0	429	1	531	1
16122	0.1127105198476979	-0.47069835239365043	17	26	18	1	0	5	225	5	315	5
8554	0.4878877510142238	-0.08310379853667865	13	29	11	1	0	2	344	0	405	0
25854	0.4986078383173585	-0.03197802088187246	19	23	8	1	0	8	493	0	600	0
8094	0.2872763483480558	-0.008924632632368035	19	25	0	0	0	0	243	0	334	0
58978	0.49656352124241604	0.13193802529412874	14	32	9	0	0	1	297	0	374	0
77546	0.38654442459154786	-0.021952892090765508	18	33	19	1	0	3	472	1	554	1
20450	0.1762716454432003	-0.14747697368421053	1	27	1	0	0	0	21	0	24	0
25706	0.2922987679133321	0.09615405087099624	20	28	27	1	0	4	821	0	936	0
15054	0.19829599490696076	-0.09561018943403737	21	30	28	4	0	9	214	4	339	4
15198	0.45615654744756773	0.38735278147601016	21	29	17	4	0	18	361	3	469	3
92922	0.187942216055431	-0.040050028505230484	5	30	1	0	0	2	44	0	56	0
38	0.0013819444444444443	0.0013819444444444443	5	28	5	0	0	0	143	1	171	1
256998	0.5755842340457267	0.0821179274384819	8	24	10	1	0	1	295	2	338	2
105338	0.3330960222423288	0.21685977897879305	15	29	13	1	0	5	429	4	523	4
7918	0.4176039048361733	-0.015565239296220335	17	26	7	0	0	0	733	0	775	0
7938	0.446643980765692	-0.20920490450604212	18	32	22	2	0	2	771	3	913	3
7906	0.6420710645845573	0.03970221151539233	17	30	6	3	0	7	586	9	686	9
70122	0.6970719316054315	-0.10026133447774332	22	29	24	0	0	1	1264	1	1442	1
397178	0.045447901888058057	-0.2421640729722331	22	20	17	4	0	12	298	7	399	7
265318	0.26989146811376774	0.06900692567484518	7	22	2	0	0	1	120	1	152	1
7910	0.2685662807080738	-0.04457584127555886	22	27	0	0	0	0	285	0	355	0
8582	0.4770630848184422	-0.046926942283826434	20	28	10	0	0	1	559	2	740	2
26610	0.09401249305753219	0.04505746327945486	13	28	4	2	0	2	32	0	42	0
7934	0.7011983338977275	0.3116809789069273	18	25	20	7	0	14	353	2	402	2
54	0.7994756572016131	-0.20193100883146586	22	26	10	5	0	21	1005	12	1232	12
7974	0.3650458090560857	-0.09615255739995054	16	32	0	0	0	0	224	0	283	0
134294	0.0	-0.35192312292055467	18	23	26	1	0	7	357	3	448	3
37726	0.11074316135839148	0.07751239454656722	9	23	5	0	0	0	158	3	207	3
7978	0.1762716454432003	-0.31686128203474373	4	26	0	0	0	0	38	1	56	1
240070	0.021011986849033323	-0.29684761862196635	16	22	8	0	0	0	566	1	627	1
246866	0.6504697644742267	-0.006718792507493632	22	24	6	1	0	1	857	0	985	0
262	0.2870399196186272	-0.043984894885897075	17	28	24	1	0	2	434	1	521	1
77550	0.1762716454432003	-0.21772070719458703	4	35	7	0	0	0	89	0	96	0
18550	0.680882817197837	0.026670977892433334	17	24	22	1	0	6	807	2	920	2
14870	-0.01272073256095799	-0.4706671047554457	16	26	13	1	0	2	914	0	1001	0
8514	0.28638748363393135	-0.011195818525937762	19	30	3	0	0	0	371	0	430	0
8266	0.5156295196614439	-0.07068861302702067	22	37	1	0	0	0	294	0	355	0
8958	0.4818953928940588	-0.37597195126391736	20	28	29	3	0	17	238	3	330	3
8726	0.5069373430643971	0.05562811817983132	23	31	2	0	0	0	295	0	366	0
9414	0.39973152018423486	-0.044909780276352285	15	27	5	1	0	3	174	6	259	6
8530	0.49548848034780857	0.4650508791481329	19	29	18	1	0	5	162	2	224	2
8358	0.4616639458827943	0.063073279732417	21	35	2	0	0	0	228	0	300	0
134102	0.404981635585628	0.2325799794778266	23	23	16	1	0	3	754	0	873	0
8370	0.4033535974313196	-0.14691581281364607	11	33	7	0	0	2	217	7	310	7
8686	0.062433308528627475	-0.12319762398860146	16	29	20	2	0	8	106	3	165	3
447254	0.1762716454432003	-0.4097222222222222	1	17	0	0	0	0	4	0	4	0
25798	0.21003261394984912	0.13240710206036455	10	29	8	1	0	3	212	1	235	2
8314	0.038292198156113566	-0.48803099252490184	19	37	17	1	0	3	537	4	663	4
15474	0.1762716454432003	-0.5	1	27	0	0	0	0	1	0	2	0
293686	0.2517642316914127	0.2425634211260586	16	23	6	0	0	5	138	2	207	2
119630	0.4463917041046324	0.4133605788997955	12	30	4	1	0	3	79	0	103	0
74	0.3256867292337805	0.32115985885059606	14	32	7	1	0	1	862	0	926	0
297258	0.1762716454432003	-0.4316468253968254	1	22	0	0	0	0	2	0	6	0
77558	0.5748943674811634	-0.004179319495944411	20	28	11	3	0	10	396	6	506	6
14886	0.1762716454432003	0.14328961352657005	2	25	1	0	0	0	22	0	23	0
3326	0.058609571783369716	-0.006998110779539546	9	25	4	1	0	5	82	3	109	3
134	0.2933657481659743	-0.11472795995794371	8	26	2	0	0	0	171	2	196	2
135114	0.4156715608438954	0.03555425514471394	10	22	14	0	0	2	431	2	474	2
7958	0.3326189047624676	0.03702204913025425	7	28	4	0	0	1	122	1	156	1
8498	0.2621673116200996	0.22252141899501837	11	29	6	1	0	2	160	0	207	1
41174	0.7398008360868427	0.3170841746181702	16	25	10	1	0	9	655	3	743	3
128214	0.004750341868852303	-0.03027017026228591	6	23	2	1	0	2	37	0	48	0
9206	0.14581610453401186	-0.3508901620072066	15	26	15	4	0	14	153	3	209	3
257762	0.39937642303322485	-0.2571741182927749	16	22	16	0	0	0	809	0	888	0
9622	0.1762716454432003	0.23368276495124346	3	33	1	0	0	0	53	0	71	0
8374	0.1762716454432003	-0.1472120609669263	4	31	0	1	0	2	80	0	90	0
7914	0.7000811845376133	0.15900392827549292	19	30	20	1	0	3	568	1	659	1
12242	0.30993280092953035	-0.06911508171967085	19	26	3	0	0	0	247	1	335	1
3662	0.1762716454432003	-0.25	1	34	0	0	0	0	12	0	12	0
65254	0.6309256905435937	0.051037470460558176	16	25	19	0	0	0	385	0	470	0
258162	0.42605852890044416	0.17674804115967152	12	20	8	0	0	0	307	1	373	1
8126	0.48862363331540415	-0.0991984221976876	7	34	4	0	0	0	255	0	303	0
7970	0.44476484741584554	0.4321075983697907	12	29	25	2	0	6	116	2	165	3
