((340, 77548), 0.4583211233532414)
((353236, 25854), 0.6222125581554461)
((353236, 77548), 0.43080653634559885)
((77546, 92922), 0.677312003968254)
((56, 92922), 0.6814022601794341)
((25706, 92922), 0.34998493930905694)
((7944, 92922), 0.33498920401493926)
((77546, 340), 0.7495433144392385)
((77546, 353236), 0.5941885331384611)
((56, 340), 0.6070956156340087)
((56, 353236), 0.7935626694250945)
((25706, 340), 0.3230579323658976)
((25706, 353236), 0.3740725516933038)
((7944, 340), 0.30398713630765767)
((7944, 353236), 0.4773392123764768)
((77546, 56), 0.650055658486453)
((77546, 25706), 0.4475715715469814)
((77546, 7944), 0.24052180575890908)
((56, 77546), 0.650055658486453)
((56, 25706), 0.5466083044063074)
((56, 7944), 0.4907323125858604)
((25706, 77546), 0.4475715715469814)
((25706, 56), 0.5466083044063074)
((25706, 7944), 0.6303753705177371)
((7944, 77546), 0.24052180575890908)
((7944, 56), 0.4907323125858604)
((7944, 25706), 0.6303753705177371)
((77546, 15198), 0.5370197172619048)
((77546, 20450), 0.47682330827067665)
((77546, 9532), 0.501648039819376)
((77546, 15054), 0.4385731817524581)
((77546, 58978), 0.5776053354540197)
((77546, 49872), 0.5859579484577923)
((77546, 7932), 0.47170729739010986)
((77546, 8094), 0.5916879058441559)
((56, 15198), 0.5329294610507247)
((56, 20450), 0.47273305205949656)
((56, 9532), 0.4975577836081959)
((56, 15054), 0.434482925541278)
((56, 58978), 0.5816955916651998)
((56, 49872), 0.5900482046689723)
((56, 7932), 0.46761704117892977)
((56, 8094), 0.595778162055336)
((25706, 15198), 0.653553131127451)
((25706, 20450), 0.5933567221362229)
((25706, 9532), 0.6181814536849223)
((25706, 15054), 0.5551065956180044)
((25706, 58978), 0.46107192158847343)
((25706, 49872), 0.469424534592246)
((25706, 7932), 0.5882407112556561)
((25706, 8094), 0.4751544919786096)
((7944, 15198), 0.6685488664215686)
((7944, 20450), 0.6083524574303406)
((7944, 9532), 0.63317718897904)
((7944, 15054), 0.570102330912122)
((7944, 58978), 0.44607618629435575)
((7944, 49872), 0.4544287992981283)
((7944, 7932), 0.6032364465497738)
((7944, 8094), 0.4601587566844919)
((77546, 25854), 0.5923246613300492)
((77546, 77548), 0.4606944331709957)
((56, 25854), 0.5964149175412294)
((56, 77548), 0.45660417695981553)
((25706, 25854), 0.475791247464503)
((25706, 77548), 0.577227847036542)
((7944, 25854), 0.46079551217038534)
((7944, 77548), 0.5922235823306596)
((15198, 92922), 0.4964619295634921)
((20450, 92922), 0.5566583385547201)
((9532, 92922), 0.5318336070060208)
((15054, 92922), 0.5949084650729388)
((58978, 92922), 0.6110869822794165)
((49872, 92922), 0.619439595283189)
((7932, 92922), 0.5617743494352869)
((8094, 92922), 0.6251695526695527)
((15198, 340), 0.4653535925558495)
((15198, 353236), 0.49286817956349205)
((20450, 340), 0.5255500015470775)
((20450, 353236), 0.5530645885547202)
((9532, 340), 0.5007252699983782)
((9532, 353236), 0.5282398570060208)
((15054, 340), 0.5638001280652962)
((15054, 353236), 0.5913147150729388)
((58978, 340), 0.5799786452717739)
((58978, 353236), 0.6074932322794165)
((49872, 340), 0.5883312582755464)
((49872, 353236), 0.6158458452831891)
((7932, 340), 0.5306660124276443)
((7932, 353236), 0.558180599435287)
((8094, 340), 0.5940612156619101)
((8094, 353236), 0.6215758026695527)
((15198, 77546), 0.4629802827380952)
((15198, 56), 0.46707053894927536)
((15198, 25706), 0.653553131127451)
((15198, 7944), 0.6685488664215686)
((20450, 77546), 0.5231766917293234)
((20450, 56), 0.5272669479405034)
((20450, 25706), 0.5933567221362229)
((20450, 7944), 0.6083524574303406)
((9532, 77546), 0.498351960180624)
((9532, 56), 0.5024422163918041)
((9532, 25706), 0.6181814536849223)
((9532, 7944), 0.63317718897904)
((15054, 77546), 0.5614268182475419)
((15054, 56), 0.565517074458722)
((15054, 25706), 0.5551065956180044)
((15054, 7944), 0.570102330912122)
((58978, 77546), 0.5776053354540197)
((58978, 56), 0.5816955916651998)
((58978, 25706), 0.5389280784115266)
((58978, 7944), 0.5539238137056443)
((49872, 77546), 0.5859579484577923)
((49872, 56), 0.5900482046689723)
((49872, 25706), 0.530575465407754)
((49872, 7944), 0.5455712007018717)
((7932, 77546), 0.5282927026098901)
((7932, 56), 0.5323829588210702)
((7932, 25706), 0.5882407112556561)
((7932, 7944), 0.6032364465497738)
((8094, 77546), 0.5916879058441559)
((8094, 56), 0.595778162055336)
((8094, 25706), 0.5248455080213904)
((8094, 7944), 0.5398412433155081)
((15198, 20450), 0.6576733826754386)
((15198, 9532), 0.5778590305462451)
((15198, 15054), 0.6330551225706434)
((15198, 58978), 0.27270384876719067)
((15198, 49872), 0.385163728231239)
((15198, 7932), 0.6013629717907704)
((15198, 8094), 0.286033366966841)
((20450, 15198), 0.6576733826754386)
((20450, 9532), 0.6223017052329098)
((20450, 15054), 0.5592268471659919)
((20450, 58978), 0.44557135627530364)
((20450, 49872), 0.4372187432715311)
((20450, 7932), 0.5923609628036437)
((20450, 8094), 0.4314887858851675)
((9532, 15198), 0.5778590305462451)
((9532, 20450), 0.6223017052329098)
((9532, 15054), 0.5194214019139097)
((9532, 58978), 0.54089437672784)
((9532, 49872), 0.4210049310735174)
((9532, 7932), 0.7244334709848177)
((9532, 8094), 0.5697660041041865)
((15054, 15198), 0.6330551225706434)
((15054, 20450), 0.5592268471659919)
((15054, 9532), 0.5194214019139097)
((15054, 58978), 0.3150807473901066)
((15054, 49872), 0.6907106540378967)
((15054, 7932), 0.550653356972643)
((15054, 8094), 0.43172629897393955)
((58978, 15198), 0.27270384876719067)
((58978, 20450), 0.44557135627530364)
((58978, 9532), 0.54089437672784)
((58978, 15054), 0.3150807473901066)
((58978, 49872), 0.16910125919918106)
((58978, 7932), 0.4690733266700474)
((58978, 8094), 0.5566144145739129)
((49872, 15198), 0.385163728231239)
((49872, 20450), 0.4372187432715311)
((49872, 9532), 0.4210049310735174)
((49872, 15054), 0.6907106540378967)
((49872, 58978), 0.16910125919918106)
((49872, 7932), 0.5769364327758149)
((49872, 8094), 0.6556516048783904)
((7932, 15198), 0.6013629717907704)
((7932, 20450), 0.5923609628036437)
((7932, 9532), 0.7244334709848177)
((7932, 15054), 0.550653356972643)
((7932, 58978), 0.4690733266700474)
((7932, 49872), 0.5769364327758149)
((7932, 8094), 0.5963448745208078)
((8094, 15198), 0.286033366966841)
((8094, 20450), 0.4314887858851675)
((8094, 9532), 0.5697660041041865)
((8094, 15054), 0.43172629897393955)
((8094, 58978), 0.5566144145739129)
((8094, 49872), 0.6556516048783904)
((8094, 7932), 0.5963448745208078)
((15198, 25854), 0.4127301044335212)
((15198, 77548), 0.5905187460822542)
((20450, 25854), 0.43085203039927406)
((20450, 77548), 0.5813480985845294)
((9532, 25854), 0.4607709728799522)
((9532, 77548), 0.7398381096196787)
((15054, 25854), 0.4003620526097721)
((15054, 77548), 0.5617965526480794)
((58978, 25854), 0.5667067772688134)
((58978, 77548), 0.4313439896300376)
((49872, 25854), 0.4715730329586242)
((49872, 77548), 0.6366914982540532)
((7932, 25854), 0.47242630258476626)
((7932, 77548), 0.7113320733300942)
((8094, 25854), 0.6329851686651846)
((8094, 77548), 0.6603613829584706)
((25854, 92922), 0.6258063081554461)
((77548, 92922), 0.5727872136544012)
((25854, 340), 0.5946979711478035)
((25854, 353236), 0.6222125581554461)
((77548, 340), 0.5416788766467586)
((77548, 353236), 0.5691934636544012)
((25854, 77546), 0.5923246613300492)
((25854, 56), 0.5964149175412294)
((25854, 25706), 0.524208752535497)
((25854, 7944), 0.5392044878296147)
((77548, 77546), 0.5393055668290043)
((77548, 56), 0.5433958230401845)
((77548, 25706), 0.577227847036542)
((77548, 7944), 0.5922235823306596)
((25854, 15198), 0.4127301044335212)
((25854, 20450), 0.43085203039927406)
((25854, 9532), 0.4607709728799522)
((25854, 15054), 0.4003620526097721)
((25854, 58978), 0.5667067772688134)
((25854, 49872), 0.4715730329586242)
((25854, 7932), 0.47242630258476626)
((25854, 8094), 0.6329851686651846)
((77548, 15198), 0.5905187460822542)
((77548, 20450), 0.5813480985845294)
((77548, 9532), 0.7398381096196787)
((77548, 15054), 0.5617965526480794)
((77548, 58978), 0.4313439896300376)
((77548, 49872), 0.6366914982540532)
((77548, 7932), 0.7113320733300942)
((77548, 8094), 0.6603613829584706)
((25854, 77548), 0.4878692482739031)
((77548, 25854), 0.4878692482739031)
((5911, 8245), 0.3822161511303171)
((5911, 8239), 0.34688412738782975)
((5911, 10131), 0.4315509492102777)
((5911, 293687), 0.6838401783609463)
((5911, 8143), 0.5380996542019651)
((5911, 7919), 0.43093005988130845)
((5911, 8747), 0.5819509624756335)
((5911, 8731), 0.5329205137576848)
((5911, 107), 0.5452373980316128)
((8245, 5911), 0.3822161511303171)
((8239, 5911), 0.34688412738782975)
((8245, 8239), 0.48284625391524144)
((8239, 8245), 0.48284625391524144)
((8245, 10131), 0.774077968959904)
((8245, 293687), 0.5673655380401224)
((8245, 8143), 0.6668794059800494)
((8245, 7919), 0.5765471853361374)
((8239, 10131), 0.44386491936593014)
((8239, 293687), 0.332071243480603)
((8239, 8143), 0.435944320858205)
((8239, 7919), 0.5211387547608681)
((8245, 8747), 0.6316176470588235)
((8245, 8731), 0.5825871983408748)
((8245, 107), 0.49557071344842285)
((8239, 8747), 0.6253645833333333)
((8239, 8731), 0.5763341346153846)
((8239, 107), 0.501823777173913)
((10131, 5911), 0.4315509492102777)
((293687, 5911), 0.6838401783609463)
((8143, 5911), 0.5380996542019651)
((7919, 5911), 0.43093005988130845)
((10131, 8245), 0.774077968959904)
((10131, 8239), 0.44386491936593014)
((293687, 8245), 0.5673655380401224)
((293687, 8239), 0.332071243480603)
((8143, 8245), 0.6668794059800494)
((8143, 8239), 0.435944320858205)
((7919, 8245), 0.5765471853361374)
((7919, 8239), 0.5211387547608681)
((10131, 293687), 0.6246561487430418)
((10131, 8143), 0.7573362820598263)
((10131, 7919), 0.47140832667549026)
((293687, 10131), 0.6246561487430418)
((293687, 8143), 0.7180987101855802)
((293687, 7919), 0.6213763673875128)
((8143, 10131), 0.7573362820598263)
((8143, 293687), 0.7180987101855802)
((8143, 7919), 0.5074572572793691)
((7919, 10131), 0.47140832667549026)
((7919, 293687), 0.6213763673875128)
((7919, 8143), 0.5074572572793691)
((10131, 8747), 0.6263480392156863)
((10131, 8731), 0.5773175904977376)
((10131, 107), 0.5008403212915601)
((293687, 8747), 0.6148031173406863)
((293687, 8731), 0.5657726686227376)
((293687, 107), 0.5123852431665601)
((8143, 8747), 0.63003822586727)
((8143, 8731), 0.5810077771493213)
((8143, 107), 0.49715013463997637)
((7919, 8747), 0.6140519684436274)
((7919, 8731), 0.5650215197256787)
((7919, 107), 0.5131363920636189)
((8747, 5911), 0.4180490375243665)
((8731, 5911), 0.4670794862423152)
((107, 5911), 0.5452373980316128)
((8747, 8245), 0.6316176470588235)
((8747, 8239), 0.6253645833333333)
((8731, 8245), 0.5825871983408748)
((8731, 8239), 0.5763341346153846)
((107, 8245), 0.5044292865515771)
((107, 8239), 0.498176222826087)
((8747, 10131), 0.6263480392156863)
((8747, 293687), 0.6148031173406863)
((8747, 8143), 0.63003822586727)
((8747, 7919), 0.6140519684436274)
((8731, 10131), 0.5773175904977376)
((8731, 293687), 0.5657726686227376)
((8731, 8143), 0.5810077771493213)
((8731, 7919), 0.5650215197256787)
((107, 10131), 0.4991596787084399)
((107, 293687), 0.4876147568334399)
((107, 8143), 0.5028498653600236)
((107, 7919), 0.4868636079363811)
((8747, 8731), 0.7011033009136458)
((8747, 107), 0.3027372917963811)
((8731, 8747), 0.7011033009136458)
((8731, 107), 0.2818118308882648)
((107, 8747), 0.3027372917963811)
((107, 8731), 0.2818118308882648)
((8582, 26610), 0.5712810139238303)
((8582, 265318), 0.71561698688382)
((8582, 21100), 0.3572901355418504)
((8582, 20620), 0.3644760101010101)
((8582, 25572), 0.554140363737333)
((8582, 7934), 0.5094065656565656)
((8582, 7906), 0.4019991582491583)
((8582, 397178), 0.3885732323232323)
((8582, 105338), 0.6447264531053711)
((8582, 7910), 0.44133273524720895)
((8582, 7918), 0.40639423632511557)
((8582, 38), 0.630282259270335)
((8582, 7938), 0.6508061079545455)
((8582, 7936), 0.6687080143824392)
((8582, 70122), 0.41603688599706745)
((8582, 256998), 0.6558265278604374)
((26610, 8582), 0.5712810139238303)
((265318, 8582), 0.71561698688382)
((26610, 265318), 0.6057150887117231)
((265318, 26610), 0.6057150887117231)
((26610, 21100), 0.2795989454133985)
((26610, 20620), 0.38332799145299146)
((26610, 25572), 0.737334961083933)
((26610, 7934), 0.528258547008547)
((265318, 21100), 0.48652487730822525)
((265318, 20620), 0.39479897660818714)
((265318, 25572), 0.588574438525226)
((265318, 7934), 0.5397295321637428)
((26610, 7906), 0.4208511396011396)
((26610, 397178), 0.40742521367521367)
((26610, 105338), 0.6258744717533898)
((26610, 7910), 0.4601847165991903)
((26610, 7918), 0.4252462176770969)
((26610, 38), 0.6114302779183536)
((26610, 7938), 0.6319541266025641)
((26610, 7936), 0.6498560330304579)
((265318, 7906), 0.4323221247563353)
((265318, 397178), 0.41889619883040935)
((265318, 105338), 0.6144034865981942)
((265318, 7910), 0.471655701754386)
((265318, 7918), 0.4367172028322926)
((265318, 38), 0.5999592927631578)
((265318, 7938), 0.6204831414473684)
((265318, 7936), 0.6383850478752622)
((26610, 70122), 0.4348888673490488)
((26610, 256998), 0.6369745465084561)
((265318, 70122), 0.4463598525042445)
((265318, 256998), 0.6255035613532605)
((21100, 8582), 0.3572901355418504)
((20620, 8582), 0.3644760101010101)
((25572, 8582), 0.554140363737333)
((7934, 8582), 0.49059343434343433)
((21100, 26610), 0.2795989454133985)
((21100, 265318), 0.48652487730822525)
((20620, 26610), 0.38332799145299146)
((20620, 265318), 0.39479897660818714)
((25572, 26610), 0.737334961083933)
((25572, 265318), 0.588574438525226)
((7934, 26610), 0.471741452991453)
((7934, 265318), 0.4602704678362573)
((21100, 20620), 0.555769136679293)
((21100, 25572), 0.3566790484320295)
((21100, 7934), 0.6580608033459596)
((20620, 21100), 0.555769136679293)
((20620, 25572), 0.4304383680555556)
((20620, 7934), 0.6449305555555556)
((25572, 21100), 0.3566790484320295)
((25572, 20620), 0.4304383680555556)
((25572, 7934), 0.5753689236111111)
((7934, 21100), 0.6580608033459596)
((7934, 20620), 0.6449305555555556)
((7934, 25572), 0.42463107638888886)
((21100, 7906), 0.5506533959385522)
((21100, 397178), 0.5372274700126263)
((21100, 105338), 0.49607221541597724)
((21100, 7910), 0.589986972936603)
((21100, 7918), 0.5550484740145095)
((21100, 38), 0.481628021580941)
((21100, 7938), 0.5021518702651515)
((21100, 7936), 0.5200537766930453)
((20620, 7906), 0.5375231481481482)
((20620, 397178), 0.5240972222222222)
((20620, 105338), 0.5092024632063813)
((20620, 7910), 0.5768567251461989)
((20620, 7918), 0.5419182262241055)
((20620, 38), 0.49475826937134504)
((20620, 7938), 0.5152821180555556)
((20620, 7936), 0.5331840244834494)
((25572, 7906), 0.46796151620370374)
((25572, 397178), 0.4545355902777778)
((25572, 105338), 0.5787640951508257)
((25572, 7910), 0.5072950932017544)
((25572, 7918), 0.47235659427966104)
((25572, 38), 0.5643199013157895)
((25572, 7938), 0.58484375)
((25572, 7936), 0.6027456564278937)
((7934, 7906), 0.6900377957248005)
((7934, 397178), 0.6509381846945451)
((7934, 105338), 0.46710849372120394)
((7934, 7910), 0.801122644574399)
((7934, 7918), 0.757581581961927)
((7934, 38), 0.41037146065320146)
((7934, 7938), 0.3257747320326344)
((7934, 7936), 0.3410212585625762)
((21100, 70122), 0.5646911236864613)
((21100, 256998), 0.5071722901710435)
((20620, 70122), 0.5515608758960573)
((20620, 256998), 0.5203025379614475)
((25572, 70122), 0.4819992439516129)
((25572, 256998), 0.589864169905892)
((7934, 70122), 0.6284046414454822)
((7934, 256998), 0.5145063772936168)
((7906, 8582), 0.5980008417508418)
((397178, 8582), 0.6114267676767677)
((105338, 8582), 0.6447264531053711)
((7910, 8582), 0.558667264752791)
((7918, 8582), 0.5936057636748844)
((38, 8582), 0.630282259270335)
((7938, 8582), 0.6508061079545455)
((7936, 8582), 0.6687080143824392)
((7906, 26610), 0.5791488603988604)
((7906, 265318), 0.5676778752436646)
((397178, 26610), 0.5925747863247863)
((397178, 265318), 0.5811038011695906)
((105338, 26610), 0.6258744717533898)
((105338, 265318), 0.6144034865981942)
((7910, 26610), 0.5398152834008096)
((7910, 265318), 0.528344298245614)
((7918, 26610), 0.5747537823229031)
((7918, 265318), 0.5632827971677075)
((38, 26610), 0.6114302779183536)
((38, 265318), 0.5999592927631578)
((7938, 26610), 0.6319541266025641)
((7938, 265318), 0.6204831414473684)
((7936, 26610), 0.6498560330304579)
((7936, 265318), 0.6383850478752622)
((7906, 21100), 0.5506533959385522)
((7906, 20620), 0.5375231481481482)
((7906, 25572), 0.5320384837962963)
((7906, 7934), 0.6900377957248005)
((397178, 21100), 0.5372274700126263)
((397178, 20620), 0.5240972222222222)
((397178, 25572), 0.5454644097222222)
((397178, 7934), 0.6509381846945451)
((105338, 21100), 0.5039277845840228)
((105338, 20620), 0.4907975367936187)
((105338, 25572), 0.5787640951508257)
((105338, 7934), 0.46710849372120394)
((7910, 21100), 0.589986972936603)
((7910, 20620), 0.5768567251461989)
((7910, 25572), 0.4927049067982456)
((7910, 7934), 0.801122644574399)
((7918, 21100), 0.5550484740145095)
((7918, 20620), 0.5419182262241055)
((7918, 25572), 0.527643405720339)
((7918, 7934), 0.757581581961927)
((38, 21100), 0.518371978419059)
((38, 20620), 0.505241730628655)
((38, 25572), 0.5643199013157895)
((38, 7934), 0.41037146065320146)
((7938, 21100), 0.4978481297348485)
((7938, 20620), 0.48471788194444443)
((7938, 25572), 0.58484375)
((7938, 7934), 0.3257747320326344)
((7936, 21100), 0.47994622330695474)
((7936, 20620), 0.4668159755165507)
((7936, 25572), 0.6027456564278937)
((7936, 7934), 0.3410212585625762)
((7906, 397178), 0.307986869808222)
((7906, 105338), 0.46962573597096374)
((7906, 7910), 0.6964731441193719)
((7906, 7918), 0.6248731907121601)
((7906, 38), 0.3920331622632875)
((7906, 7938), 0.5433226005808466)
((7906, 7936), 0.13484426712701503)
((397178, 7906), 0.307986869808222)
((397178, 105338), 0.46933363066256906)
((397178, 7910), 0.5929918061614068)
((397178, 7918), 0.5931949273131918)
((397178, 38), 0.5097604418672276)
((397178, 7938), 0.2607923619629846)
((397178, 7936), 0.6548239767719566)
((105338, 7906), 0.46962573597096374)
((105338, 397178), 0.46933363066256906)
((105338, 7910), 0.4620898169017176)
((105338, 7918), 0.4891856693390524)
((105338, 38), 0.6078695039557522)
((105338, 7938), 0.5738701714812773)
((105338, 7936), 0.6456135938979927)
((7910, 7906), 0.6964731441193719)
((7910, 397178), 0.5929918061614068)
((7910, 105338), 0.4620898169017176)
((7910, 7918), 0.6839062570240133)
((7910, 38), 0.393159000438134)
((7910, 7938), 0.38487779459355054)
((7910, 7936), 0.32700516503480537)
((7918, 7906), 0.6248731907121601)
((7918, 397178), 0.5931949273131918)
((7918, 105338), 0.4891856693390524)
((7918, 7910), 0.6839062570240133)
((7918, 38), 0.44250690336040727)
((7918, 7938), 0.3846746734417656)
((7918, 7936), 0.398605118442017)
((38, 7906), 0.3920331622632875)
((38, 397178), 0.5097604418672276)
((38, 105338), 0.6078695039557522)
((38, 7910), 0.393159000438134)
((38, 7918), 0.44250690336040727)
((38, 7938), 0.5861867240101613)
((38, 7936), 0.6928724363186696)
((7938, 7906), 0.5433226005808466)
((7938, 397178), 0.2607923619629846)
((7938, 105338), 0.5738701714812773)
((7938, 7910), 0.38487779459355054)
((7938, 7918), 0.3846746734417656)
((7938, 38), 0.5861867240101613)
((7938, 7936), 0.49386655283897485)
((7936, 7906), 0.13484426712701503)
((7936, 397178), 0.6548239767719566)
((7936, 105338), 0.6456135938979927)
((7936, 7910), 0.32700516503480537)
((7936, 7918), 0.398605118442017)
((7936, 38), 0.6928724363186696)
((7936, 7938), 0.49386655283897485)
((7906, 70122), 0.6219871157904369)
((7906, 256998), 0.43049828367768134)
((397178, 70122), 0.29873093362135006)
((397178, 256998), 0.46584170705440064)
((105338, 70122), 0.46207098746614206)
((105338, 256998), 0.727669639080497)
((7910, 70122), 0.5238371111885686)
((7910, 256998), 0.49927808727847134)
((7918, 70122), 0.45375699219259685)
((7918, 256998), 0.5263739397158061)
((38, 70122), 0.505525058120749)
((38, 256998), 0.6673370532414956)
((7938, 70122), 0.5502651687121629)
((7938, 256998), 0.5773620950894457)
((7936, 70122), 0.33860250718100443)
((7936, 256998), 0.6847410461912748)
((70122, 8582), 0.5839631140029325)
((256998, 8582), 0.6558265278604374)
((70122, 26610), 0.5651111326509513)
((70122, 265318), 0.5536401474957555)
((256998, 26610), 0.6369745465084561)
((256998, 265318), 0.6255035613532605)
((70122, 21100), 0.5646911236864613)
((70122, 20620), 0.5515608758960573)
((70122, 25572), 0.518000756048387)
((70122, 7934), 0.6284046414454822)
((256998, 21100), 0.4928277098289565)
((256998, 20620), 0.47969746203855246)
((256998, 25572), 0.589864169905892)
((256998, 7934), 0.5145063772936168)
((70122, 7906), 0.6219871157904369)
((70122, 397178), 0.29873093362135006)
((70122, 105338), 0.46207098746614206)
((70122, 7910), 0.5238371111885686)
((70122, 7918), 0.45375699219259685)
((70122, 38), 0.505525058120749)
((70122, 7938), 0.5502651687121629)
((70122, 7936), 0.33860250718100443)
((256998, 7906), 0.43049828367768134)
((256998, 397178), 0.46584170705440064)
((256998, 105338), 0.727669639080497)
((256998, 7910), 0.49927808727847134)
((256998, 7918), 0.5263739397158061)
((256998, 38), 0.6673370532414956)
((256998, 7938), 0.5773620950894457)
((256998, 7936), 0.6847410461912748)
((70122, 256998), 0.443362761564178)
((256998, 70122), 0.443362761564178)
((379209, 8561), 0.6849771648545996)
((379209, 26499), 0.5726916353993374)
((379209, 8301), 0.7361434194890079)
((379209, 14703), 0.5825342539518372)
((379209, 7941), 0.5640575834204602)
((379209, 8313), 0.5560858966662812)
((379209, 8553), 0.5959951073232324)
((379209, 134513), 0.53125)
((379209, 8249), 0.5380133680555556)
((379209, 7905), 0.43675672743055555)
((8561, 379209), 0.6849771648545996)
((26499, 379209), 0.5726916353993374)
((8561, 26499), 0.5014571529693921)
((26499, 8561), 0.5014571529693921)
((8561, 8301), 0.6905793261736726)
((8561, 14703), 0.5112997715218919)
((8561, 7941), 0.5452825480546295)
((8561, 8313), 0.5633541400266918)
((26499, 8301), 0.5030540834088442)
((26499, 14703), 0.542272156069931)
((26499, 7941), 0.5482854964464883)
((26499, 8313), 0.4851414911663047)
((8561, 8553), 0.5508039036195286)
((8561, 134513), 0.5764412037037037)
((8561, 8249), 0.5832045717592593)
((8561, 7905), 0.48194793113425927)
((26499, 8553), 0.5251391000304043)
((26499, 134513), 0.6021060072928279)
((26499, 8249), 0.6088693753483836)
((26499, 7905), 0.5076127347233835)
((8301, 379209), 0.7361434194890079)
((14703, 379209), 0.5825342539518372)
((7941, 379209), 0.5640575834204602)
((8313, 379209), 0.5560858966662812)
((8301, 8561), 0.6905793261736726)
((8301, 26499), 0.5030540834088442)
((14703, 8561), 0.5112997715218919)
((14703, 26499), 0.542272156069931)
((7941, 8561), 0.5452825480546295)
((7941, 26499), 0.5482854964464883)
((8313, 8561), 0.5633541400266918)
((8313, 26499), 0.4851414911663047)
((8301, 14703), 0.512896701961344)
((8301, 7941), 0.569134640758547)
((8301, 8313), 0.6111477282170832)
((14703, 8301), 0.512896701961344)
((14703, 7941), 0.5674454716511936)
((14703, 8313), 0.49498410971880447)
((7941, 8301), 0.569134640758547)
((7941, 14703), 0.5674454716511936)
((7941, 8313), 0.5639980092281043)
((8313, 8301), 0.6111477282170832)
((8313, 14703), 0.49498410971880447)
((8313, 7941), 0.5639980092281043)
((8301, 8553), 0.5763423295454545)
((8301, 134513), 0.5509027777777777)
((8301, 8249), 0.5576661458333334)
((8301, 7905), 0.45640950520833334)
((14703, 8553), 0.5442990752351097)
((14703, 134513), 0.5829460320881226)
((14703, 8249), 0.5897094001436782)
((14703, 7905), 0.48845275951867817)
((7941, 8553), 0.565831055506993)
((7941, 134513), 0.5614140518162394)
((7941, 8249), 0.5681774198717949)
((7941, 7905), 0.46692077924679487)
((8313, 8553), 0.522531573888127)
((8313, 134513), 0.6047135334351054)
((8313, 8249), 0.6114769014906609)
((8313, 7905), 0.510220260865661)
((8553, 379209), 0.5959951073232324)
((134513, 379209), 0.46875)
((8249, 379209), 0.46198663194444445)
((7905, 379209), 0.5632432725694445)
((8553, 8561), 0.5508039036195286)
((8553, 26499), 0.5251391000304043)
((134513, 8561), 0.4235587962962963)
((134513, 26499), 0.397893992707172)
((8249, 8561), 0.41679542824074073)
((8249, 26499), 0.39113062465161647)
((7905, 8561), 0.5180520688657407)
((7905, 26499), 0.49238726527661647)
((8553, 8301), 0.5763423295454545)
((8553, 14703), 0.5442990752351097)
((8553, 7941), 0.565831055506993)
((8553, 8313), 0.522531573888127)
((134513, 8301), 0.4490972222222222)
((134513, 14703), 0.4170539679118774)
((134513, 7941), 0.4385859481837606)
((134513, 8313), 0.39528646656489463)
((8249, 8301), 0.44233385416666665)
((8249, 14703), 0.4102905998563218)
((8249, 7941), 0.43182258012820507)
((8249, 8313), 0.3885230985093391)
((7905, 8301), 0.5435904947916667)
((7905, 14703), 0.5115472404813218)
((7905, 7941), 0.5330792207532051)
((7905, 8313), 0.4897797391343391)
((8553, 134513), 0.5845604482323232)
((8553, 8249), 0.5913238162878788)
((8553, 7905), 0.49006717566287883)
((134513, 8553), 0.4154395517676768)
((134513, 8249), 0.741156515583664)
((134513, 7905), 0.8475277367446511)
((8249, 8553), 0.4086761837121212)
((8249, 134513), 0.741156515583664)
((8249, 7905), 0.6935661611648802)
((7905, 8553), 0.5099328243371212)
((7905, 134513), 0.8475277367446511)
((7905, 8249), 0.6935661611648802)
((37726, 7978), 0.6372086247086247)
((37726, 12536), 0.48060953817594443)
((37726, 3436), 0.5037744169414378)
((37726, 8004), 0.47325160493944457)
((37726, 7974), 0.4402547879637724)
((37726, 134294), 0.3585145237643572)
((37726, 240070), 0.6030691530691531)
((37726, 25804), 0.5118167492229992)
((37726, 13484), 0.506332809943193)
((37726, 210044), 0.5524173526126651)
((37726, 402884), 0.5602809427162876)
((37726, 36), 0.5597149378399379)
((37726, 54), 0.5745496849590159)
((37726, 48), 0.4936573883632707)
((37726, 11152), 0.5043007707162119)
((7978, 37726), 0.6372086247086247)
((12536, 37726), 0.48060953817594443)
((7978, 12536), 0.6723014660493827)
((12536, 7978), 0.6723014660493827)
((7978, 3436), 0.373439729324495)
((7978, 8004), 0.33922482638888884)
((7978, 7974), 0.37534722222222217)
((7978, 134294), 0.3806739885265701)
((12536, 3436), 0.2833065251831346)
((12536, 8004), 0.3797737548573231)
((12536, 7974), 0.6003740597031191)
((12536, 134294), 0.5779245266278819)
((7978, 240070), 0.5097222222222222)
((7978, 25804), 0.41846981837606834)
((7978, 13484), 0.41298587909626217)
((7978, 210044), 0.645764283459596)
((7978, 402884), 0.6536278735632184)
((7978, 36), 0.6530618686868687)
((7978, 54), 0.6678966158059468)
((7978, 48), 0.40031045751633987)
((12536, 240070), 0.567976311728395)
((12536, 25804), 0.47672390788224117)
((12536, 13484), 0.471239968602435)
((12536, 210044), 0.5875101939534232)
((12536, 402884), 0.5953737840570456)
((12536, 36), 0.5948077791806958)
((12536, 54), 0.609642526299774)
((12536, 48), 0.4585645470225127)
((7978, 11152), 0.410953839869281)
((12536, 11152), 0.46920792937545386)
((3436, 37726), 0.5037744169414378)
((8004, 37726), 0.47325160493944457)
((7974, 37726), 0.4402547879637724)
((134294, 37726), 0.3585145237643572)
